"Año";"Periodo";"Último España"
"2014";"Día 16 de julio";"2,65"
"2014";"Día 17 de julio";"2,62"
"2014";"Día 18 de julio";"2,62"
"2014";"Día 19 de julio";"2,62"
"2014";"Día 20 de julio";"2,62"
"2014";"Día 21 de julio";"2,57"
"2014";"Día 22 de julio";"2,58"
"2014";"Día 23 de julio";"2,55"
"2014";"Día 24 de julio";"2,57"
"2014";"Día 25 de julio";"2,54"
"2014";"Día 26 de julio";"2,54"
"2014";"Día 27 de julio";"2,54"
"2014";"Día 28 de julio";"2,5"
"2014";"Día 29 de julio";"2,48"
"2014";"Día 30 de julio";"2,49"
"2014";"Día 31 de julio";"2,51"
"2014";"Día 1 de agosto";"2,54"
"2014";"Día 2 de agosto";"2,55"
"2014";"Día 4 de agosto";"2,5"
"2014";"Día 5 de agosto";"2,55"
"2014";"Día 6 de agosto";"2,59"
"2014";"Día 7 de agosto";"2,61"
"2014";"Día 8 de agosto";"2,58"
"2014";"Día 9 de agosto";"2,58"
"2014";"Día 10 de agosto";"2,58"
"2014";"Día 11 de agosto";"2,55"
"2014";"Día 12 de agosto";"2,49"
"2014";"Día 13 de agosto";"2,48"
"2014";"Día 14 de agosto";"2,5"
"2014";"Día 15 de agosto";"2,42"
"2014";"Día 16 de agosto";"2,43"
"2014";"Día 17 de agosto";"2,43"
"2014";"Día 18 de agosto";"2,46"
"2014";"Día 19 de agosto";"2,43"
"2014";"Día 20 de agosto";"2,4"
"2014";"Día 21 de agosto";"2,38"
"2014";"Día 22 de agosto";"2,39"
"2014";"Día 23 de agosto";"2,38"
"2014";"Día 25 de agosto";"2,26"
"2014";"Día 26 de agosto";"2,19"
"2014";"Día 27 de agosto";"2,14"
"2014";"Día 28 de agosto";"2,23"
"2014";"Día 29 de agosto";"2,23"
"2014";"Día 30 de agosto";"2,23"
"2014";"Día 31 de agosto";"2,23"
"2014";"Día 1 de septiembre";"2,26"
"2014";"Día 2 de septiembre";"2,28"
"2014";"Día 3 de septiembre";"2,28"
"2014";"Día 4 de septiembre";"2,19"
"2014";"Día 5 de septiembre";"2,06"
"2014";"Día 6 de septiembre";"2,05"
"2014";"Día 8 de septiembre";"2,08"
"2014";"Día 9 de septiembre";"2,2"
"2014";"Día 10 de septiembre";"2,27"
"2014";"Día 11 de septiembre";"2,32"
"2014";"Día 12 de septiembre";"2,36"
"2014";"Día 13 de septiembre";"2,36"
"2014";"Día 15 de septiembre";"2,34"
"2014";"Día 16 de septiembre";"2,36"
"2014";"Día 17 de septiembre";"2,27"
"2014";"Día 18 de septiembre";"2,29"
"2014";"Día 19 de septiembre";"2,21"
"2014";"Día 20 de septiembre";"2,21"
"2014";"Día 21 de septiembre";"2,2"
"2014";"Día 22 de septiembre";"2,21"
"2014";"Día 23 de septiembre";"2,2"
"2014";"Día 24 de septiembre";"2,15"
"2014";"Día 25 de septiembre";"2,15"
"2014";"Día 26 de septiembre";"2,18"
"2014";"Día 27 de septiembre";"2,2"
"2014";"Día 29 de septiembre";"2,23"
"2014";"Día 30 de septiembre";"2,17"
"2014";"Día 1 de octubre";"2,07"
"2014";"Día 2 de octubre";"2,13"
"2014";"Día 3 de octubre";"2,13"
"2014";"Día 6 de octubre";"2,15"
"2014";"Día 7 de octubre";"2,14"
"2014";"Día 8 de octubre";"2,11"
"2014";"Día 9 de octubre";"2,05"
"2014";"Día 10 de octubre";"2,06"
"2014";"Día 11 de octubre";"2,07"
"2014";"Día 13 de octubre";"2,08"
"2014";"Día 14 de octubre";"2,06"
"2014";"Día 15 de octubre";"2,1"
"2014";"Día 16 de octubre";"2,21"
"2014";"Día 17 de octubre";"2,16"
"2014";"Día 18 de octubre";"2,17"
"2014";"Día 20 de octubre";"2,24"
"2014";"Día 21 de octubre";"2,22"
"2014";"Día 22 de octubre";"2,2"
"2014";"Día 23 de octubre";"2,19"
"2014";"Día 24 de octubre";"2,17"
"2014";"Día 25 de octubre";"2,18"
"2014";"Día 27 de octubre";"2,14"
"2014";"Día 28 de octubre";"2,14"
"2014";"Día 29 de octubre";"2,15"
"2014";"Día 30 de octubre";"2,16"
"2014";"Día 31 de octubre";"2,11"
"2014";"Día 1 de noviembre";"2,08"
"2014";"Día 2 de noviembre";"2,1"
"2014";"Día 3 de noviembre";"2,15"
"2014";"Día 4 de noviembre";"2,19"
"2014";"Día 5 de noviembre";"2,18"
"2014";"Día 6 de noviembre";"2,14"
"2014";"Día 7 de noviembre";"2,16"
"2014";"Día 8 de noviembre";"2,16"
"2014";"Día 10 de noviembre";"2,12"
"2014";"Día 11 de noviembre";"2,1"
"2014";"Día 12 de noviembre";"2,11"
"2014";"Día 13 de noviembre";"2,12"
"2014";"Día 14 de noviembre";"2,13"
"2014";"Día 15 de noviembre";"2,12"
"2014";"Día 16 de noviembre";"2,12"
"2014";"Día 17 de noviembre";"2,11"
"2014";"Día 18 de noviembre";"2,11"
"2014";"Día 19 de noviembre";"2,13"
"2014";"Día 20 de noviembre";"2,1"
"2014";"Día 21 de noviembre";"2,03"
"2014";"Día 22 de noviembre";"2,02"
"2014";"Día 24 de noviembre";"1,98"
"2014";"Día 25 de noviembre";"1,93"
"2014";"Día 26 de noviembre";"1,98"
"2014";"Día 27 de noviembre";"1,89"
"2014";"Día 28 de noviembre";"1,91"
"2014";"Día 29 de noviembre";"1,9"
"2014";"Día 30 de noviembre";"1,9"
"2014";"Día 1 de diciembre";"1,84"
"2014";"Día 2 de diciembre";"1,86"
"2014";"Día 3 de diciembre";"1,84"
"2014";"Día 4 de diciembre";"1,88"
"2014";"Día 5 de diciembre";"1,82"
"2014";"Día 6 de diciembre";"1,84"
"2014";"Día 8 de diciembre";"1,8"
"2014";"Día 9 de diciembre";"1,82"
"2014";"Día 10 de diciembre";"1,84"
"2014";"Día 11 de diciembre";"1,88"
"2014";"Día 12 de diciembre";"1,88"
"2014";"Día 13 de diciembre";"1,88"
"2014";"Día 14 de diciembre";"1,88"
"2014";"Día 15 de diciembre";"1,79"
"2014";"Día 16 de diciembre";"1,81"
"2014";"Día 17 de diciembre";"1,78"
"2014";"Día 18 de diciembre";"1,75"
"2014";"Día 19 de diciembre";"1,7"
"2014";"Día 20 de diciembre";"1,71"
"2014";"Día 21 de diciembre";"1,71"
"2014";"Día 22 de diciembre";"1,68"
"2014";"Día 23 de diciembre";"1,67"
"2014";"Día 24 de diciembre";"1,7"
"2014";"Día 25 de diciembre";"1,69"
"2014";"Día 27 de diciembre";"1,67"
"2014";"Día 28 de diciembre";"1,67"
"2014";"Día 29 de diciembre";"1,67"
"2014";"Día 30 de diciembre";"1,6"
"2014";"Día 31 de diciembre";"1,61"
"2015";"2015";"1,61"
"2015";"Día 2 de enero";"1,51"
"2015";"Día 3 de enero";"1,51"
"2015";"Día 5 de enero";"1,56"
"2015";"Día 6 de enero";"1,61"
"2015";"Día 7 de enero";"1,72"
"2015";"Día 8 de enero";"1,68"
"2015";"Día 9 de enero";"1,72"
"2015";"Día 10 de enero";"1,72"
"2015";"Día 12 de enero";"1,63"
"2015";"Día 13 de enero";"1,62"
"2015";"Día 14 de enero";"1,56"
"2015";"Día 15 de enero";"1,59"
"2015";"Día 16 de enero";"1,51"
"2015";"Día 17 de enero";"1,51"
"2015";"Día 19 de enero";"1,52"
"2015";"Día 20 de enero";"1,53"
"2015";"Día 21 de enero";"1,54"
"2015";"Día 22 de enero";"1,41"
"2015";"Día 23 de enero";"1,37"
"2015";"Día 24 de enero";"1,39"
"2015";"Día 26 de enero";"1,36"
"2015";"Día 27 de enero";"1,4"
"2015";"Día 28 de enero";"1,45"
"2015";"Día 29 de enero";"1,45"
"2015";"Día 30 de enero";"1,46"
"2015";"Día 31 de enero";"1,42"
"2015";"Día 1 de febrero";"1,42"
"2015";"Día 2 de febrero";"1,48"
"2015";"Día 3 de febrero";"1,47"
"2015";"Día 4 de febrero";"1,42"
"2015";"Día 5 de febrero";"1,46"
"2015";"Día 6 de febrero";"1,49"
"2015";"Día 7 de febrero";"1,5"
"2015";"Día 9 de febrero";"1,58"
"2015";"Día 10 de febrero";"1,62"
"2015";"Día 11 de febrero";"1,63"
"2015";"Día 12 de febrero";"1,62"
"2015";"Día 13 de febrero";"1,57"
"2015";"Día 14 de febrero";"1,56"
"2015";"Día 16 de febrero";"1,58"
"2015";"Día 17 de febrero";"1,6"
"2015";"Día 18 de febrero";"1,6"
"2015";"Día 19 de febrero";"1,55"
"2015";"Día 20 de febrero";"1,5"
"2015";"Día 21 de febrero";"1,49"
"2015";"Día 23 de febrero";"1,41"
"2015";"Día 24 de febrero";"1,38"
"2015";"Día 25 de febrero";"1,38"
"2015";"Día 26 de febrero";"1,28"
"2015";"Día 27 de febrero";"1,26"
"2015";"Día 28 de febrero";"1,27"
"2015";"Día 2 de marzo";"1,27"
"2015";"Día 3 de marzo";"1,31"
"2015";"Día 4 de marzo";"1,37"
"2015";"Día 5 de marzo";"1,31"
"2015";"Día 6 de marzo";"1,28"
"2015";"Día 7 de marzo";"1,31"
"2015";"Día 8 de marzo";"1,3"
"2015";"Día 9 de marzo";"1,29"
"2015";"Día 10 de marzo";"1,25"
"2015";"Día 11 de marzo";"1,14"
"2015";"Día 12 de marzo";"1,14"
"2015";"Día 13 de marzo";"1,16"
"2015";"Día 14 de marzo";"1,16"
"2015";"Día 16 de marzo";"1,16"
"2015";"Día 17 de marzo";"1,23"
"2015";"Día 18 de marzo";"1,33"
"2015";"Día 19 de marzo";"1,25"
"2015";"Día 20 de marzo";"1,18"
"2015";"Día 21 de marzo";"1,21"
"2015";"Día 23 de marzo";"1,26"
"2015";"Día 24 de marzo";"1,29"
"2015";"Día 25 de marzo";"1,28"
"2015";"Día 26 de marzo";"1,29"
"2015";"Día 27 de marzo";"1,32"
"2015";"Día 28 de marzo";"1,32"
"2015";"Día 30 de marzo";"1,28"
"2015";"Día 31 de marzo";"1,23"
"2015";"Día 1 de abril";"1,2"
"2015";"Día 2 de abril";"1,23"
"2015";"Día 3 de abril";"1,23"
"2015";"Día 4 de abril";"1,22"
"2015";"Día 6 de abril";"1,23"
"2015";"Día 7 de abril";"1,19"
"2015";"Día 8 de abril";"1,2"
"2015";"Día 9 de abril";"1,23"
"2015";"Día 10 de abril";"1,23"
"2015";"Día 11 de abril";"1,23"
"2015";"Día 13 de abril";"1,26"
"2015";"Día 14 de abril";"1,3"
"2015";"Día 15 de abril";"1,27"
"2015";"Día 16 de abril";"1,36"
"2015";"Día 17 de abril";"1,44"
"2015";"Día 18 de abril";"1,46"
"2015";"Día 20 de abril";"1,47"
"2015";"Día 21 de abril";"1,48"
"2015";"Día 22 de abril";"1,39"
"2015";"Día 23 de abril";"1,37"
"2015";"Día 24 de abril";"1,4"
"2015";"Día 25 de abril";"1,39"
"2015";"Día 27 de abril";"1,32"
"2015";"Día 28 de abril";"1,33"
"2015";"Día 29 de abril";"1,44"
"2015";"Día 30 de abril";"1,5"
"2015";"Día 1 de mayo";"1,49"
"2015";"Día 2 de mayo";"1,45"
"2015";"Día 4 de mayo";"1,49"
"2015";"Día 5 de mayo";"1,82"
"2015";"Día 6 de mayo";"1,91"
"2015";"Día 7 de mayo";"1,74"
"2015";"Día 8 de mayo";"1,66"
"2015";"Día 9 de mayo";"1,67"
"2015";"Día 11 de mayo";"1,75"
"2015";"Día 12 de mayo";"1,82"
"2015";"Día 13 de mayo";"1,83"
"2015";"Día 14 de mayo";"1,84"
"2015";"Día 15 de mayo";"1,74"
"2015";"Día 16 de mayo";"1,75"
"2015";"Día 18 de mayo";"1,85"
"2015";"Día 19 de mayo";"1,8"
"2015";"Día 20 de mayo";"1,8"
"2015";"Día 21 de mayo";"1,77"
"2015";"Día 22 de mayo";"1,79"
"2015";"Día 23 de mayo";"1,78"
"2015";"Día 25 de mayo";"1,78"
"2015";"Día 26 de mayo";"1,87"
"2015";"Día 27 de mayo";"1,81"
"2015";"Día 28 de mayo";"1,85"
"2015";"Día 29 de mayo";"1,84"
"2015";"Día 30 de mayo";"1,84"
"2015";"Día 1 de junio";"1,97"
"2015";"Día 2 de junio";"2,09"
"2015";"Día 3 de junio";"2,14"
"2015";"Día 4 de junio";"2,12"
"2015";"Día 5 de junio";"2,23"
"2015";"Día 6 de junio";"2,23"
"2015";"Día 7 de junio";"2,23"
"2015";"Día 8 de junio";"2,26"
"2015";"Día 9 de junio";"2,29"
"2015";"Día 10 de junio";"2,3"
"2015";"Día 11 de junio";"2,14"
"2015";"Día 12 de junio";"2,26"
"2015";"Día 13 de junio";"2,27"
"2015";"Día 15 de junio";"2,42"
"2015";"Día 16 de junio";"2,36"
"2015";"Día 17 de junio";"2,34"
"2015";"Día 18 de junio";"2,29"
"2015";"Día 19 de junio";"2,28"
"2015";"Día 20 de junio";"2,26"
"2015";"Día 21 de junio";"2,28"
"2015";"Día 22 de junio";"2,12"
"2015";"Día 23 de junio";"2,12"
"2015";"Día 24 de junio";"2,12"
"2015";"Día 25 de junio";"2,07"
"2015";"Día 26 de junio";"2,13"
"2015";"Día 27 de junio";"2,11"
"2015";"Día 29 de junio";"2,35"
"2015";"Día 30 de junio";"2,31"
"2015";"Día 1 de julio";"2,28"
"2015";"Día 2 de julio";"2,32"
"2015";"Día 3 de julio";"2,22"
"2015";"Día 4 de julio";"2,23"
"2015";"Día 6 de julio";"2,38"
"2015";"Día 7 de julio";"2,27"
"2015";"Día 8 de julio";"2,24"
"2015";"Día 9 de julio";"2,19"
"2015";"Día 10 de julio";"2,14"
"2015";"Día 11 de julio";"2,14"
"2015";"Día 13 de julio";"2,11"
"2015";"Día 14 de julio";"2,1"
"2015";"Día 15 de julio";"2,02"
"2015";"Día 16 de julio";"1,99"
"2015";"Día 17 de julio";"1,93"
"2015";"Día 18 de julio";"1,94"
"2015";"Día 20 de julio";"1,94"
"2015";"Día 21 de julio";"2,01"
"2015";"Día 22 de julio";"2"
"2015";"Día 23 de julio";"1,95"
"2015";"Día 24 de julio";"1,91"
"2015";"Día 25 de julio";"1,91"
"2015";"Día 27 de julio";"1,94"
"2015";"Día 28 de julio";"1,92"
"2015";"Día 29 de julio";"1,96"
"2015";"Día 30 de julio";"1,91"
"2015";"Día 31 de julio";"1,84"
"2015";"Día 1 de agosto";"1,84"
"2015";"Día 2 de agosto";"1,85"
"2015";"Día 3 de agosto";"1,96"
"2015";"Día 4 de agosto";"1,95"
"2015";"Día 5 de agosto";"2,08"
"2015";"Día 6 de agosto";"2,03"
"2015";"Día 7 de agosto";"1,99"
"2015";"Día 8 de agosto";"2,01"
"2015";"Día 10 de agosto";"1,98"
"2015";"Día 11 de agosto";"1,94"
"2015";"Día 12 de agosto";"1,98"
"2015";"Día 13 de agosto";"1,96"
"2015";"Día 14 de agosto";"2,02"
"2015";"Día 15 de agosto";"2,01"
"2015";"Día 17 de agosto";"1,95"
"2015";"Día 18 de agosto";"2,01"
"2015";"Día 19 de agosto";"1,99"
"2015";"Día 20 de agosto";"2"
"2015";"Día 21 de agosto";"2,02"
"2015";"Día 22 de agosto";"2,01"
"2015";"Día 24 de agosto";"2,04"
"2015";"Día 25 de agosto";"2,11"
"2015";"Día 26 de agosto";"2,11"
"2015";"Día 27 de agosto";"2,06"
"2015";"Día 28 de agosto";"2,07"
"2015";"Día 29 de agosto";"2,08"
"2015";"Día 31 de agosto";"2,12"
"2015";"Día 1 de septiembre";"2,15"
"2015";"Día 2 de septiembre";"2,13"
"2015";"Día 3 de septiembre";"2,09"
"2015";"Día 4 de septiembre";"2,09"
"2015";"Día 5 de septiembre";"2,09"
"2015";"Día 6 de septiembre";"2,09"
"2015";"Día 7 de septiembre";"2,15"
"2015";"Día 8 de septiembre";"2,06"
"2015";"Día 9 de septiembre";"2,1"
"2015";"Día 10 de septiembre";"2,09"
"2015";"Día 11 de septiembre";"2,12"
"2015";"Día 12 de septiembre";"2,12"
"2015";"Día 14 de septiembre";"2,13"
"2015";"Día 15 de septiembre";"2,12"
"2015";"Día 16 de septiembre";"2,13"
"2015";"Día 17 de septiembre";"2,1"
"2015";"Día 18 de septiembre";"1,95"
"2015";"Día 19 de septiembre";"1,94"
"2015";"Día 21 de septiembre";"2,01"
"2015";"Día 22 de septiembre";"1,96"
"2015";"Día 23 de septiembre";"1,98"
"2015";"Día 24 de septiembre";"1,99"
"2015";"Día 25 de septiembre";"2,04"
"2015";"Día 26 de septiembre";"2,04"
"2015";"Día 27 de septiembre";"2,04"
"2015";"Día 28 de septiembre";"1,93"
"2015";"Día 29 de septiembre";"1,9"
"2015";"Día 30 de septiembre";"1,9"
"2015";"Día 1 de octubre";"1,82"
"2015";"Día 2 de octubre";"1,78"
"2015";"Día 3 de octubre";"1,78"
"2015";"Día 5 de octubre";"1,81"
"2015";"Día 6 de octubre";"1,84"
"2015";"Día 7 de octubre";"1,85"
"2015";"Día 8 de octubre";"1,84"
"2015";"Día 9 de octubre";"1,84"
"2015";"Día 10 de octubre";"1,84"
"2015";"Día 11 de octubre";"1,83"
"2015";"Día 12 de octubre";"1,82"
"2015";"Día 13 de octubre";"1,8"
"2015";"Día 14 de octubre";"1,8"
"2015";"Día 15 de octubre";"1,81"
"2015";"Día 16 de octubre";"1,77"
"2015";"Día 17 de octubre";"1,76"
"2015";"Día 18 de octubre";"1,78"
"2015";"Día 19 de octubre";"1,76"
"2015";"Día 20 de octubre";"1,81"
"2015";"Día 21 de octubre";"1,75"
"2015";"Día 22 de octubre";"1,6"
"2015";"Día 23 de octubre";"1,64"
"2015";"Día 24 de octubre";"1,64"
"2015";"Día 25 de octubre";"1,66"
"2015";"Día 26 de octubre";"1,63"
"2015";"Día 27 de octubre";"1,59"
"2015";"Día 28 de octubre";"1,57"
"2015";"Día 29 de octubre";"1,65"
"2015";"Día 30 de octubre";"1,67"
"2015";"Día 31 de octubre";"1,66"
"2015";"Día 1 de noviembre";"1,67"
"2015";"Día 2 de noviembre";"1,75"
"2015";"Día 3 de noviembre";"1,74"
"2015";"Día 4 de noviembre";"1,76"
"2015";"Día 5 de noviembre";"1,8"
"2015";"Día 6 de noviembre";"1,93"
"2015";"Día 7 de noviembre";"1,92"
"2015";"Día 8 de noviembre";"1,93"
"2015";"Día 9 de noviembre";"1,96"
"2015";"Día 10 de noviembre";"1,88"
"2015";"Día 11 de noviembre";"1,84"
"2015";"Día 12 de noviembre";"1,84"
"2015";"Día 13 de noviembre";"1,79"
"2015";"Día 14 de noviembre";"1,8"
"2015";"Día 16 de noviembre";"1,8"
"2015";"Día 17 de noviembre";"1,77"
"2015";"Día 18 de noviembre";"1,73"
"2015";"Día 19 de noviembre";"1,69"
"2015";"Día 20 de noviembre";"1,66"
"2015";"Día 21 de noviembre";"1,65"
"2015";"Día 22 de noviembre";"1,65"
"2015";"Día 23 de noviembre";"1,65"
"2015";"Día 24 de noviembre";"1,64"
"2015";"Día 25 de noviembre";"1,57"
"2015";"Día 26 de noviembre";"1,56"
"2015";"Día 27 de noviembre";"1,54"
"2015";"Día 28 de noviembre";"1,52"
"2015";"Día 29 de noviembre";"1,53"
"2015";"Día 30 de noviembre";"1,53"
"2015";"Día 1 de diciembre";"1,5"
"2015";"Día 2 de diciembre";"1,49"
"2015";"Día 3 de diciembre";"1,74"
"2015";"Día 4 de diciembre";"1,74"
"2015";"Día 5 de diciembre";"1,73"
"2015";"Día 6 de diciembre";"1,75"
"2015";"Día 7 de diciembre";"1,63"
"2015";"Día 8 de diciembre";"1,61"
"2015";"Día 9 de diciembre";"1,63"
"2015";"Día 10 de diciembre";"1,62"
"2015";"Día 11 de diciembre";"1,63"
"2015";"Día 12 de diciembre";"1,63"
"2015";"Día 14 de diciembre";"1,73"
"2015";"Día 15 de diciembre";"1,76"
"2015";"Día 16 de diciembre";"1,77"
"2015";"Día 17 de diciembre";"1,75"
"2015";"Día 18 de diciembre";"1,7"
"2015";"Día 19 de diciembre";"1,7"
"2015";"Día 20 de diciembre";"1,7"
"2015";"Día 21 de diciembre";"1,8"
"2015";"Día 22 de diciembre";"1,83"
"2015";"Día 23 de diciembre";"1,86"
"2015";"Día 24 de diciembre";"1,83"
"2015";"Día 25 de diciembre";"1,83"
"2015";"Día 26 de diciembre";"1,83"
"2015";"Día 28 de diciembre";"1,84"
"2015";"Día 29 de diciembre";"1,84"
"2015";"Día 30 de diciembre";"1,78"
"2015";"Día 31 de diciembre";"1,78"
"2016";"2016";"1,78"
"2016";"Día 2 de enero";"1,78"
"2016";"Día 3 de enero";"1,78"
"2016";"Día 4 de enero";"1,75"
"2016";"Día 5 de enero";"1,7"
"2016";"Día 6 de enero";"1,68"
"2016";"Día 7 de enero";"1,75"
"2016";"Día 8 de enero";"1,72"
"2016";"Día 9 de enero";"1,72"
"2016";"Día 10 de enero";"1,72"
"2016";"Día 11 de enero";"1,81"
"2016";"Día 12 de enero";"1,84"
"2016";"Día 13 de enero";"1,78"
"2016";"Día 14 de enero";"1,78"
"2016";"Día 15 de enero";"1,75"
"2016";"Día 16 de enero";"1,75"
"2016";"Día 17 de enero";"1,75"
"2016";"Día 18 de enero";"1,74"
"2016";"Día 19 de enero";"1,71"
"2016";"Día 20 de enero";"1,79"
"2016";"Día 21 de enero";"1,74"
"2016";"Día 22 de enero";"1,74"
"2016";"Día 23 de enero";"1,72"
"2016";"Día 24 de enero";"1,72"
"2016";"Día 25 de enero";"1,72"
"2016";"Día 26 de enero";"1,65"
"2016";"Día 27 de enero";"1,62"
"2016";"Día 28 de enero";"1,63"
"2016";"Día 29 de enero";"1,51"
"2016";"Día 30 de enero";"1,5"
"2016";"Día 31 de enero";"1,53"
"2016";"Día 1 de febrero";"1,57"
"2016";"Día 2 de febrero";"1,59"
"2016";"Día 3 de febrero";"1,55"
"2016";"Día 4 de febrero";"1,65"
"2016";"Día 5 de febrero";"1,65"
"2016";"Día 6 de febrero";"1,65"
"2016";"Día 7 de febrero";"1,66"
"2016";"Día 8 de febrero";"1,75"
"2016";"Día 9 de febrero";"1,76"
"2016";"Día 10 de febrero";"1,73"
"2016";"Día 11 de febrero";"1,79"
"2016";"Día 12 de febrero";"1,75"
"2016";"Día 13 de febrero";"1,74"
"2016";"Día 14 de febrero";"1,75"
"2016";"Día 15 de febrero";"1,71"
"2016";"Día 16 de febrero";"1,76"
"2016";"Día 17 de febrero";"1,74"
"2016";"Día 18 de febrero";"1,7"
"2016";"Día 19 de febrero";"1,71"
"2016";"Día 20 de febrero";"1,7"
"2016";"Día 22 de febrero";"1,66"
"2016";"Día 23 de febrero";"1,65"
"2016";"Día 24 de febrero";"1,63"
"2016";"Día 25 de febrero";"1,62"
"2016";"Día 26 de febrero";"1,57"
"2016";"Día 27 de febrero";"1,57"
"2016";"Día 28 de febrero";"1,56"
"2016";"Día 29 de febrero";"1,53"
"2016";"Día 1 de marzo";"1,49"
"2016";"Día 2 de marzo";"1,59"
"2016";"Día 3 de marzo";"1,54"
"2016";"Día 4 de marzo";"1,56"
"2016";"Día 6 de marzo";"1,54"
"2016";"Día 7 de marzo";"1,59"
"2016";"Día 8 de marzo";"1,57"
"2016";"Día 9 de marzo";"1,57"
"2016";"Día 10 de marzo";"1,6"
"2016";"Día 11 de marzo";"1,49"
"2016";"Día 12 de marzo";"1,49"
"2016";"Día 13 de marzo";"1,49"
"2016";"Día 14 de marzo";"1,47"
"2016";"Día 15 de marzo";"1,52"
"2016";"Día 16 de marzo";"1,51"
"2016";"Día 17 de marzo";"1,43"
"2016";"Día 18 de marzo";"1,45"
"2016";"Día 20 de marzo";"1,45"
"2016";"Día 21 de marzo";"1,44"
"2016";"Día 22 de marzo";"1,51"
"2016";"Día 23 de marzo";"1,53"
"2016";"Día 24 de marzo";"1,53"
"2016";"Día 25 de marzo";"1,54"
"2016";"Día 26 de marzo";"1,52"
"2016";"Día 28 de marzo";"1,54"
"2016";"Día 29 de marzo";"1,45"
"2016";"Día 30 de marzo";"1,43"
"2016";"Día 31 de marzo";"1,44"
"2016";"Día 1 de abril";"1,45"
"2016";"Día 2 de abril";"1,45"
"2016";"Día 4 de abril";"1,47"
"2016";"Día 5 de abril";"1,5"
"2016";"Día 6 de abril";"1,52"
"2016";"Día 7 de abril";"1,61"
"2016";"Día 8 de abril";"1,52"
"2016";"Día 9 de abril";"1,52"
"2016";"Día 10 de abril";"1,53"
"2016";"Día 11 de abril";"1,51"
"2016";"Día 12 de abril";"1,55"
"2016";"Día 13 de abril";"1,46"
"2016";"Día 14 de abril";"1,5"
"2016";"Día 15 de abril";"1,5"
"2016";"Día 16 de abril";"1,5"
"2016";"Día 18 de abril";"1,5"
"2016";"Día 19 de abril";"1,54"
"2016";"Día 20 de abril";"1,54"
"2016";"Día 21 de abril";"1,6"
"2016";"Día 22 de abril";"1,6"
"2016";"Día 23 de abril";"1,6"
"2016";"Día 24 de abril";"1,6"
"2016";"Día 25 de abril";"1,64"
"2016";"Día 26 de abril";"1,64"
"2016";"Día 27 de abril";"1,63"
"2016";"Día 28 de abril";"1,61"
"2016";"Día 29 de abril";"1,59"
"2016";"Día 30 de abril";"1,6"
"2016";"Día 2 de mayo";"1,58"
"2016";"Día 3 de mayo";"1,56"
"2016";"Día 4 de mayo";"1,6"
"2016";"Día 5 de mayo";"1,59"
"2016";"Día 6 de mayo";"1,6"
"2016";"Día 7 de mayo";"1,6"
"2016";"Día 9 de mayo";"1,59"
"2016";"Día 10 de mayo";"1,64"
"2016";"Día 11 de mayo";"1,6"
"2016";"Día 12 de mayo";"1,63"
"2016";"Día 13 de mayo";"1,61"
"2016";"Día 14 de mayo";"1,61"
"2016";"Día 16 de mayo";"1,6"
"2016";"Día 17 de mayo";"1,57"
"2016";"Día 18 de mayo";"1,6"
"2016";"Día 19 de mayo";"1,6"
"2016";"Día 20 de mayo";"1,57"
"2016";"Día 21 de mayo";"1,58"
"2016";"Día 23 de mayo";"1,58"
"2016";"Día 24 de mayo";"1,54"
"2016";"Día 25 de mayo";"1,48"
"2016";"Día 26 de mayo";"1,51"
"2016";"Día 27 de mayo";"1,49"
"2016";"Día 28 de mayo";"1,49"
"2016";"Día 30 de mayo";"1,49"
"2016";"Día 31 de mayo";"1,48"
"2016";"Día 1 de junio";"1,5"
"2016";"Día 2 de junio";"1,49"
"2016";"Día 3 de junio";"1,47"
"2016";"Día 4 de junio";"1,47"
"2016";"Día 5 de junio";"1,47"
"2016";"Día 6 de junio";"1,52"
"2016";"Día 7 de junio";"1,46"
"2016";"Día 8 de junio";"1,43"
"2016";"Día 9 de junio";"1,42"
"2016";"Día 10 de junio";"1,43"
"2016";"Día 11 de junio";"1,43"
"2016";"Día 13 de junio";"1,5"
"2016";"Día 14 de junio";"1,57"
"2016";"Día 15 de junio";"1,56"
"2016";"Día 16 de junio";"1,6"
"2016";"Día 17 de junio";"1,56"
"2016";"Día 18 de junio";"1,56"
"2016";"Día 20 de junio";"1,48"
"2016";"Día 21 de junio";"1,51"
"2016";"Día 22 de junio";"1,5"
"2016";"Día 23 de junio";"1,47"
"2016";"Día 24 de junio";"1,64"
"2016";"Día 25 de junio";"1,65"
"2016";"Día 27 de junio";"1,45"
"2016";"Día 28 de junio";"1,32"
"2016";"Día 29 de junio";"1,26"
"2016";"Día 30 de junio";"1,13"
"2016";"Día 1 de julio";"1,15"
"2016";"Día 2 de julio";"1,15"
"2016";"Día 3 de julio";"1,14"
"2016";"Día 4 de julio";"1,16"
"2016";"Día 5 de julio";"1,19"
"2016";"Día 6 de julio";"1,18"
"2016";"Día 7 de julio";"1,18"
"2016";"Día 8 de julio";"1,15"
"2016";"Día 9 de julio";"1,15"
"2016";"Día 10 de julio";"1,16"
"2016";"Día 11 de julio";"1,16"
"2016";"Día 12 de julio";"1,18"
"2016";"Día 13 de julio";"1,15"
"2016";"Día 14 de julio";"1,17"
"2016";"Día 15 de julio";"1,23"
"2016";"Día 16 de julio";"1,23"
"2016";"Día 18 de julio";"1,24"
